accession	biosample	sample_ids	sra_sample_acc	title	platform	instrument	total_spots	total_bases	bioproject	organism_name	library_name	library_layout	library_strategy	library_source	library_selection	sra_experiment_acc	sra_run_acc	sra_study_acc	sra_submitter_acc	run_total_bases	run_total_spots	file_urls	file_size	file_md5
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	30696739	577884935819	PRJNA976701	Pan troglodytes	m54329U_220304_132403_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896399	SRR26184469	SRP448357	SRA1720122	577884935819	30696739	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/069/SRR26184469/SRR26184469.fastq.gz	171592128478	3917654b600463ebed2db0f029c73a82
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	0	0	PRJNA976701	Pan troglodytes	m54329U_220226_122930_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896398	SRR26184470	SRP448357	SRA1720122			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1754680	37068071187	PRJNA976701	Pan troglodytes	m64076_220303_022914_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896397	SRR26184471	SRP448357	SRA1720122	37068071187	1754680	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/071/SRR26184471/SRR26184471.fastq.gz	29469310097	e0a6fdf86303b3512beb390f2c5f675d
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1225926	22624118330	PRJNA976701	Pan troglodytes	m64076_210816_001611_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896396	SRR26184472	SRP448357	SRA1720122	22624118330	1225926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/072/SRR26184472/SRR26184472_subreads.fastq.gz	17076391930	9de348f1351cd9e8dd04664c7d0c55cf
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1553684	28677385938	PRJNA976701	Pan troglodytes	m64076_210814_131501_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896395	SRR26184473	SRP448357	SRA1720122	28677385938	1553684	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/073/SRR26184473/SRR26184473_subreads.fastq.gz	22308769674	1cdaa69e5460c8b0606214672c6f487a
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1336258	24832183187	PRJNA976701	Pan troglodytes	m64076_210813_021703_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896394	SRR26184474	SRP448357	SRA1720122	24832183187	1336258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/074/SRR26184474/SRR26184474_subreads.fastq.gz	18947907657	b72e3c1de8bb711350255ee31cdcf061
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1433654	26380889041	PRJNA976701	Pan troglodytes	m64076_210810_005444_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896393	SRR26184475	SRP448357	SRA1720122	26380889041	1433654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/075/SRR26184475/SRR26184475_subreads.fastq.gz	20068260307	ac3fc96bdc76262d3dc0d7db2a0b113c
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	0	0	PRJNA976701	Pan troglodytes	m64076_220303_022914_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896392	SRR26184476	SRP448357	SRA1720122			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	20299234	341089856170	PRJNA976701	Pan troglodytes	m64076_210816_001611_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896391	SRR26184477	SRP448357	SRA1720122	341089856170	20299234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/077/SRR26184477/SRR26184477_subreads.fastq.gz	99404720323	4c7f6b3862df1c10e98029767276067d
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	25646269	429300871492	PRJNA976701	Pan troglodytes	m64076_210814_131501_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896390	SRR26184478	SRP448357	SRA1720122	429300871492	25646269	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/078/SRR26184478/SRR26184478.fastq.gz	126415492221	77ad28afa9752b8050b7fb96815a02d0
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	0	0	PRJNA976701	Pan troglodytes	m64076_210813_021703_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21896389	SRR26184479	SRP448357	SRA1720122			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1920326	40397063147	PRJNA976701	Pan troglodytes	m54329U_220304_132403_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896388	SRR26184480	SRP448357	SRA1720122	40397063147	1920326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/080/SRR26184480/SRR26184480.fastq.gz	33307245606	2eb6b7f1a35a579835ed96fdf2d86a0a
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	WGS of chimpanzee: lymphoblastoid	PACBIO_SMRT	Sequel II	1743612	36722834250	PRJNA976701	Pan troglodytes	m54329U_220226_122930_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21896387	SRR26184481	SRP448357	SRA1720122	36722834250	1743612	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/081/SRR26184481/SRR26184481.fastq.gz	31297691530	b9be741a4e8f521a4536e3d25b0b1fcd
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048665	SRP448357	SRA1710961	22722551574	75240237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/065/SRR26048665/SRR26048665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/065/SRR26048665/SRR26048665_2.fastq.gz	4268395890;4271126698	fc15f6a2300171b9123c8c223ce9664c;cd3f8aec412b4d142ba9334ed3b2d567
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048664	SRP448357	SRA1710961	22123870398	73257849	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/064/SRR26048664/SRR26048664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/064/SRR26048664/SRR26048664_2.fastq.gz	4157217836;4161363158	4f3fad468a638f2b28e3952bc4f19eb0;318d5efc85da6e001bd41474893b5aa4
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048663	SRP448357	SRA1710961	19884120014	65841457	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/063/SRR26048663/SRR26048663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/063/SRR26048663/SRR26048663_2.fastq.gz	3770156193;3771506651	aa50e61bd84ae93c28c0c01c3320d048;680751a711d484e4c6aa0acae3925ae3
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048662	SRP448357	SRA1710961	20847850334	69032617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/062/SRR26048662/SRR26048662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/062/SRR26048662/SRR26048662_2.fastq.gz	3954268401;3955471832	7640dfb77765c8f0a95916d8d2cec7a8;e0943a4099a3a3aa8d91298a204f407a
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048661	SRP448357	SRA1710961	18111717046	59972573	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/061/SRR26048661/SRR26048661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/061/SRR26048661/SRR26048661_2.fastq.gz	3439067499;3440053714	5a2d2275422291efe260cd03876d0a02;3c0aa821e3a323d4d0cef18f5db80c8a
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048660	SRP448357	SRA1710961	23679835100	78410050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/060/SRR26048660/SRR26048660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/060/SRR26048660/SRR26048660_2.fastq.gz	4487986506;4488668929	30640e0f6059515ddb740e28852bc6bd;72c10e1ba681a46318f0fe5bdf200822
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048659	SRP448357	SRA1710961	22752399744	75339072	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/059/SRR26048659/SRR26048659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/059/SRR26048659/SRR26048659_2.fastq.gz	4318607374;4318536842	83d0fd8418cfecd962b7d4a38e5a5391;704013ca62c6d4ed7678b7953dc57dbb
GCF_028858775.2	SAMN30216104	SRA:SRS18241964	SRS18241964	Illumina NovaSeq 6000 Sequencing of Pan troglodytes isolate AG18354 Cell Line Genomic Paired-end Library BET0008_2	ILLUMINA	Illumina NovaSeq 6000	579568365	175029646230	PRJNA976701	Pan troglodytes	BET0008_2	PAIRED	WGS	GENOMIC	size fractionation	SRX21765246	SRR26048658	SRP448357	SRA1710961	24907302020	82474510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/058/SRR26048658/SRR26048658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR260/058/SRR26048658/SRR26048658_2.fastq.gz	4721413069;4723359920	4606f9919b61691627aad4d2226b703b;55abc40c5adb950552d86221f4149741
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Iso-seq data (Revio) for gorilla from fibroblast cell lines	PACBIO_SMRT	Revio	10457208	25703190893	PRJNA1016395	Gorilla gorilla gorilla	Jim_GGO_MAS-1	SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA_oligo_dT	SRX23110496	SRR27438212	SRP477373	SRA1780477	25703190893	10457208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/012/SRR27438212/SRR27438212_subreads.fastq.gz	12389497313	982a21f5567423f860a6cba0bcab3c78
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Iso-seq data for gorilla from fibroblast cell lines	PACBIO_SMRT	Sequel II	478254	1344733665	PRJNA1016395	Gorilla gorilla gorilla	Jim_GGO_IS-1	SINGLE	RNA-Seq	TRANSCRIPTOMIC	cDNA_oligo_dT	SRX23110495	SRR27438213	SRP477373	SRA1780477	1344733665	478254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR274/013/SRR27438213/SRR27438213_subreads.fastq.gz	812423721	e959cb278e0f0a3ef3cf365f97e85fe6
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	RNA-seq data for Gorilla from Fibroblast cell lines	ILLUMINA	Illumina HiSeq 2000	146799903	40755698784	PRJNA1016395	Gorilla gorilla gorilla	mGorGor1_RNASeq	PAIRED	RNA-Seq	TRANSCRIPTOMIC	PCR	SRX22859079	SRR27178653	SRP477373	SRA1766938	40755698784	146799903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR271/053/SRR27178653/SRR27178653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR271/053/SRR27178653/SRR27178653_2.fastq.gz	8325465362;8338907106	f97903b9119ee1fe9c3d9c8884a1e44b;8a0c4238dab5e76358c670a17513a5e7
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Long Iso-Seq data for Gorilla from Fibroblast cell lines	PACBIO_SMRT	Sequel II	935083	3187598881	PRJNA1016395	Gorilla gorilla gorilla	mGorGor1_IsoSeq_long	SINGLE	RNA-Seq	TRANSCRIPTOMIC	PCR	SRX22859070	SRR27178662	SRP477373	SRA1766938	3187598881	935083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR271/062/SRR27178662/SRR27178662_subreads.fastq.gz	2040146236	4f37264272362220084d6dbb5ac2a411
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Standard Iso-Seq data for Gorilla from Fibroblast cell lines	PACBIO_SMRT	Sequel II	1770087	5366594912	PRJNA1016395	Gorilla gorilla gorilla	mGorGor1_IsoSeq	SINGLE	RNA-Seq	TRANSCRIPTOMIC	PCR	SRX22859069	SRR27178663	SRP477373	SRA1766938	5366594912	1770087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR271/063/SRR27178663/SRR27178663_subreads.fastq.gz	3401091830	684277799d6ad3792622edbea31bbfc0
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Gorilla gorilla raw sequence reads	OXFORD_NANOPORE	PromethION	2707960	100135304452	PRJNA986879	Gorilla gorilla gorilla	BET0002_1_PAI19210	SINGLE	WGS	GENOMIC	RANDOM	SRX22404076	SRR26704446	SRP448351	SRA1746916	100135304452	2707960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/046/SRR26704446/SRR26704446_1.fastq.gz	26329291419	83ef468c445a2deaa1b7c91fd4768b83
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Gorilla gorilla raw sequence reads	OXFORD_NANOPORE	PromethION	3276190	80465675382	PRJNA986879	Gorilla gorilla gorilla	BET0002_1_PAI19180	SINGLE	WGS	GENOMIC	RANDOM	SRX22404075	SRR26704447	SRP448351	SRA1746916	80465675382	3276190	ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/047/SRR26704447/SRR26704447_1.fastq.gz	21312067106	38d29d1c726ccfbf0ea72ec04d6bacf4
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Gorilla gorilla raw sequence reads	OXFORD_NANOPORE	PromethION	4390940	85387418714	PRJNA986879	Gorilla gorilla gorilla	BET0002_1_PAI19139	SINGLE	WGS	GENOMIC	RANDOM	SRX22404074	SRR26704448	SRP448351	SRA1746916	85387418714	4390940	ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/048/SRR26704448/SRR26704448_1.fastq.gz	22840659106	95577e8b42e9abee3ce146ec344ad07d
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Gorilla gorilla raw sequence reads	OXFORD_NANOPORE	PromethION	2499261	71218799888	PRJNA986879	Gorilla gorilla gorilla	BET0002_1_PAG26815	SINGLE	WGS	GENOMIC	RANDOM	SRX22404073	SRR26704449	SRP448351	SRA1746916	71218799888	2499261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/049/SRR26704449/SRR26704449_1.fastq.gz	18836578460	37d6e41305503b95680472be7b035607
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Gorilla gorilla raw sequence reads	OXFORD_NANOPORE	PromethION	1816831	70026705542	PRJNA986879	Gorilla gorilla gorilla	BET0002_1_PAG26046	SINGLE	WGS	GENOMIC	RANDOM	SRX22404072	SRR26704450	SRP448351	SRA1746916	70026705542	1816831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/050/SRR26704450/SRR26704450_1.fastq.gz	18366098397	b0423e1a3eda2185592f561b0b545d11
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	Jim GGO Ultralong Nanopore basecalled reads	OXFORD_NANOPORE	PromethION	2714862	153966964571	PRJNA986879	Gorilla gorilla gorilla	Jim_GGO_UL_ONT_bam	SINGLE	WGS	GENOMIC	RANDOM	SRX21919926	SRR26208967	SRP448351	SRA1722281	153966964571	2714862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/067/SRR26208967/SRR26208967_1.fastq.gz	40027764824	9b95ea072a124d27f1fff196b0c287dd
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_210215_140546_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865092	SRR26152577	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_210326_192259_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865091	SRR26152578	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_230112_193924_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865090	SRR26152579	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	1984177	35597428176	PRJNA986879	Gorilla gorilla gorilla	m54329U_211107_082940_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865089	SRR26152580	SRP448351	SRA1718376	35597428176	1984177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/080/SRR26152580/SRR26152580_subreads.fastq.gz	26835517532	966983a3a9fd5429ef93fe6ea284df7c
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	2256374	34616736168	PRJNA986879	Gorilla gorilla gorilla	m64076_210208_175256_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865088	SRR26152581	SRP448351	SRA1718376	34616736168	2256374	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/081/SRR26152581/SRR26152581_subreads.fastq.gz	27855270841	e32f8196a8b15f707aa28d0909f9ee44
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	2004833	30605033805	PRJNA986879	Gorilla gorilla gorilla	m64076_210213_010909_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865087	SRR26152582	SRP448351	SRA1718376	30605033805	2004833	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/082/SRR26152582/SRR26152582_subreads.fastq.gz	24116511625	5ff7c0a7f2b7b10d12635b80b0c0fa42
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	2112335	32166241379	PRJNA986879	Gorilla gorilla gorilla	m64076_210214_073735_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865086	SRR26152583	SRP448351	SRA1718376	32166241379	2112335	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/083/SRR26152583/SRR26152583_subreads.fastq.gz	25387887891	4602fe6e3bb5488cbad7cbc1440bb0f6
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	1875673	28683720366	PRJNA986879	Gorilla gorilla gorilla	m64076_210215_140546_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865085	SRR26152584	SRP448351	SRA1718376	28683720366	1875673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/084/SRR26152584/SRR26152584_subreads.fastq.gz	22767306195	e9728173bc4d0a80ff408f5a720ab0a2
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_230114_050324_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865084	SRR26152585	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_230115_145043_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865083	SRR26152586	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	1433216	29438241631	PRJNA986879	Gorilla gorilla gorilla	m64076_230112_193924_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865082	SRR26152587	SRP448351	SRA1718376	29438241631	1433216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/087/SRR26152587/SRR26152587_subreads.fastq.gz	24381214570	762b187cece88d89e3d396ce105d6445
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	1858562	39058072835	PRJNA986879	Gorilla gorilla gorilla	m64076_230114_050324_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865081	SRR26152588	SRP448351	SRA1718376	39058072835	1858562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/088/SRR26152588/SRR26152588_subreads.fastq.gz	29143775415	e099d2a7a566922b336eb5ba2deeef71
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_210214_073735_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865080	SRR26152589	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	2089432	33315734298	PRJNA986879	Gorilla gorilla gorilla	m64076_210326_192259_1	SINGLE	WGS	GENOMIC	RANDOM	SRX21865079	SRR26152590	SRP448351	SRA1718376	33315734298	2089432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/090/SRR26152590/SRR26152590_subreads.fastq.gz	27506708713	6ae5211d99d15b3aa029a9ef08b26873
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_210208_175256_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865078	SRR26152591	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m64076_210213_010909_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865077	SRR26152592	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m54329U_211107_082940_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865076	SRR26152593	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m54329U_211102_230231_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865075	SRR26152594	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
GCF_029281585.2	SAMN04003007	SRA:SRS1041398	SRS1041398	WGS of gorilla: fibroblast	PACBIO_SMRT	Sequel II	0	0	PRJNA986879	Gorilla gorilla gorilla	m54329U_210319_174352_2	SINGLE	WGS	GENOMIC	RANDOM	SRX21865074	SRR26152595	SRP448351	SRA1718376			s3://sra-pub-src-18/SRR25741043/m54159_181005_000438.subreads.bam.1	2387626133	57d3fefefe854eac57d79357b9f418ed
